,p1_len,p2_len,p1_len_bin,p2_len_bin,pair_len,pair_bin,y_hat,label,model_name,tp,fp,tn,fn,t,f
277,350,280,350,300,350,350,0.7702341675758362,1.0,prottrans_bert_random,1,0,0,0,1,0
278,1939,1976,1950,2000,1976,2000,0.6108331680297852,1.0,prottrans_bert_random,1,0,0,0,1,0
279,536,124,550,150,536,550,0.0581301972270011,0.0,prottrans_bert_random,0,0,1,0,1,0
280,1581,2177,1600,2200,2177,2200,0.5392957925796509,1.0,prottrans_bert_random,1,0,0,0,1,0
281,325,236,350,250,325,350,0.1165445744991302,0.0,prottrans_bert_random,0,0,1,0,1,0
282,453,715,500,750,715,750,0.1894581168889999,0.0,prottrans_bert_random,0,0,1,0,1,0
283,144,113,150,150,144,150,0.9369882941246032,1.0,prottrans_bert_random,1,0,0,0,1,0
284,148,972,150,1000,972,1000,0.7910587191581726,1.0,prottrans_bert_random,1,0,0,0,1,0
285,2548,1008,2550,1050,2548,2550,0.2021232843399047,0.0,prottrans_bert_random,0,0,1,0,1,0
286,538,1944,550,1950,1944,1950,0.021056555211544,0.0,prottrans_bert_random,0,0,1,0,1,0
287,102,495,150,500,495,500,0.6688122153282166,1.0,prottrans_bert_random,1,0,0,0,1,0
288,972,139,1000,150,972,1000,0.8462027907371521,1.0,prottrans_bert_random,1,0,0,0,1,0
289,172,208,200,250,208,250,0.7861193418502808,1.0,prottrans_bert_random,1,0,0,0,1,0
290,881,175,900,200,881,900,0.0730275437235832,0.0,prottrans_bert_random,0,0,1,0,1,0
291,1298,600,1300,600,1298,1300,0.580899178981781,1.0,prottrans_bert_random,1,0,0,0,1,0
292,401,875,450,900,875,900,0.403870016336441,0.0,prottrans_bert_random,0,0,1,0,1,0
293,181,449,200,450,449,450,0.3870330154895782,0.0,prottrans_bert_random,0,0,1,0,1,0
294,1304,312,1350,350,1304,1350,0.686734676361084,1.0,prottrans_bert_random,1,0,0,0,1,0
295,2210,325,2250,350,2210,2250,0.7723175287246704,0.0,prottrans_bert_random,0,1,0,0,0,1
296,175,1508,200,1550,1508,1550,0.3742752969264984,0.0,prottrans_bert_random,0,0,1,0,1,0
297,866,1287,900,1300,1287,1300,0.0637411847710609,0.0,prottrans_bert_random,0,0,1,0,1,0
298,146,804,150,850,804,850,0.9981010556221008,1.0,prottrans_bert_random,1,0,0,0,1,0
299,1181,1029,1200,1050,1181,1200,0.0148412184789776,0.0,prottrans_bert_random,0,0,1,0,1,0
300,349,479,350,500,479,500,0.1878423988819122,0.0,prottrans_bert_random,0,0,1,0,1,0
301,672,504,700,550,672,700,0.1520584672689438,0.0,prottrans_bert_random,0,0,1,0,1,0
302,58,501,100,550,501,550,0.529197096824646,0.0,prottrans_bert_random,0,1,0,0,0,1
303,341,365,350,400,365,400,0.8461944460868835,1.0,prottrans_bert_random,1,0,0,0,1,0
304,941,2136,950,2150,2136,2150,0.9570192694664,1.0,prottrans_bert_random,1,0,0,0,1,0
305,205,709,250,750,709,750,0.0195210315287113,0.0,prottrans_bert_random,0,0,1,0,1,0
306,617,359,650,400,617,650,0.5084211826324463,0.0,prottrans_bert_random,0,1,0,0,0,1
307,2136,155,2150,200,2136,2150,0.996300458908081,1.0,prottrans_bert_random,1,0,0,0,1,0
308,437,377,450,400,437,450,0.0519368760287761,0.0,prottrans_bert_random,0,0,1,0,1,0
309,566,1378,600,1400,1378,1400,0.3812904357910156,0.0,prottrans_bert_random,0,0,1,0,1,0
310,242,131,250,150,242,250,0.3446675837039947,1.0,prottrans_bert_random,0,0,0,1,0,1
311,351,541,400,550,541,550,0.6853249669075012,1.0,prottrans_bert_random,1,0,0,0,1,0
312,631,185,650,200,631,650,0.525708019733429,0.0,prottrans_bert_random,0,1,0,0,0,1
313,1032,1313,1050,1350,1313,1350,0.0974992737174034,0.0,prottrans_bert_random,0,0,1,0,1,0
314,921,1006,950,1050,1006,1050,0.2181638181209564,0.0,prottrans_bert_random,0,0,1,0,1,0
315,1475,412,1500,450,1475,1500,0.176939308643341,0.0,prottrans_bert_random,0,0,1,0,1,0
316,599,1391,600,1400,1391,1400,0.5684981942176819,1.0,prottrans_bert_random,1,0,0,0,1,0
317,184,510,200,550,510,550,0.715109646320343,0.0,prottrans_bert_random,0,1,0,0,0,1
318,591,336,600,350,591,600,0.0084632989019155,0.0,prottrans_bert_random,0,0,1,0,1,0
319,249,217,250,250,249,250,0.8848775029182434,1.0,prottrans_bert_random,1,0,0,0,1,0
320,201,350,250,350,350,350,0.102015808224678,0.0,prottrans_bert_random,0,0,1,0,1,0
321,557,124,600,150,557,600,0.2479927241802215,0.0,prottrans_bert_random,0,0,1,0,1,0
322,280,536,300,550,536,550,0.6975597739219666,1.0,prottrans_bert_random,1,0,0,0,1,0
323,394,84,400,100,394,400,0.0091532645747065,0.0,prottrans_bert_random,0,0,1,0,1,0
324,703,505,750,550,703,750,0.6151354908943176,1.0,prottrans_bert_random,1,0,0,0,1,0
325,369,551,400,600,551,600,0.4363233149051666,1.0,prottrans_bert_random,0,0,0,1,0,1
326,427,1298,450,1300,1298,1300,0.0972259566187858,1.0,prottrans_bert_random,0,0,0,1,0,1
327,566,546,600,550,566,600,0.7581508755683899,1.0,prottrans_bert_random,1,0,0,0,1,0
328,395,423,400,450,423,450,0.5391604900360107,0.0,prottrans_bert_random,0,1,0,0,0,1
329,371,703,400,750,703,750,0.4305769205093384,0.0,prottrans_bert_random,0,0,1,0,1,0
330,582,719,600,750,719,750,0.5342944860458374,0.0,prottrans_bert_random,0,1,0,0,0,1
331,115,174,150,200,174,200,0.7798788547515869,1.0,prottrans_bert_random,1,0,0,0,1,0
332,2210,146,2250,150,2210,2250,0.5485593676567078,1.0,prottrans_bert_random,1,0,0,0,1,0
333,382,176,400,200,382,400,0.1917435228824615,0.0,prottrans_bert_random,0,0,1,0,1,0
334,1581,268,1600,300,1581,1600,0.7271145582199097,1.0,prottrans_bert_random,1,0,0,0,1,0
335,923,1338,950,1350,1338,1350,0.7033474445343018,1.0,prottrans_bert_random,1,0,0,0,1,0
336,445,325,450,350,445,450,0.9914212822914124,1.0,prottrans_bert_random,1,0,0,0,1,0
337,91,282,100,300,282,300,0.7653116583824158,1.0,prottrans_bert_random,1,0,0,0,1,0
338,607,349,650,350,607,650,0.6163594722747803,1.0,prottrans_bert_random,1,0,0,0,1,0
339,643,94,650,100,643,650,0.6294760704040527,0.0,prottrans_bert_random,0,1,0,0,0,1
340,577,373,600,400,577,600,0.0176877919584512,0.0,prottrans_bert_random,0,0,1,0,1,0
341,614,1374,650,1400,1374,1400,0.581343412399292,1.0,prottrans_bert_random,1,0,0,0,1,0
342,225,424,250,450,424,450,0.9202902913093568,1.0,prottrans_bert_random,1,0,0,0,1,0
343,772,430,800,450,772,800,0.3353282511234283,0.0,prottrans_bert_random,0,0,1,0,1,0
344,558,1098,600,1100,1098,1100,0.6458369493484497,0.0,prottrans_bert_random,0,1,0,0,0,1
345,604,371,650,400,604,650,0.3901372253894806,1.0,prottrans_bert_random,0,0,0,1,0,1
346,1475,741,1500,750,1475,1500,0.6602564454078674,1.0,prottrans_bert_random,1,0,0,0,1,0
347,320,374,350,400,374,400,0.6765003800392151,1.0,prottrans_bert_random,1,0,0,0,1,0
348,546,442,550,450,546,550,0.4256880283355713,1.0,prottrans_bert_random,0,0,0,1,0,1
349,794,423,800,450,794,800,0.014289534650743,0.0,prottrans_bert_random,0,0,1,0,1,0
350,367,1426,400,1450,1426,1450,0.7416307926177979,0.0,prottrans_bert_random,0,1,0,0,0,1
351,324,755,350,800,755,800,0.0855837762355804,0.0,prottrans_bert_random,0,0,1,0,1,0
352,396,890,400,900,890,900,0.5109869241714478,1.0,prottrans_bert_random,1,0,0,0,1,0
353,268,141,300,150,268,300,0.4892551898956299,0.0,prottrans_bert_random,0,0,1,0,1,0
354,84,475,100,500,475,500,0.9272369742393494,1.0,prottrans_bert_random,1,0,0,0,1,0
355,625,163,650,200,625,650,0.0259321853518486,0.0,prottrans_bert_random,0,0,1,0,1,0
356,359,254,400,300,359,400,0.577406644821167,1.0,prottrans_bert_random,1,0,0,0,1,0
357,100,211,100,250,211,250,0.5110979080200195,1.0,prottrans_bert_random,1,0,0,0,1,0
358,369,1154,400,1200,1154,1200,0.4873747229576111,1.0,prottrans_bert_random,0,0,0,1,0,1
359,553,557,600,600,557,600,0.2909158170223236,0.0,prottrans_bert_random,0,0,1,0,1,0
360,58,256,100,300,256,300,0.9848960638046264,1.0,prottrans_bert_random,1,0,0,0,1,0
361,298,256,300,300,298,300,0.8747842311859131,1.0,prottrans_bert_random,1,0,0,0,1,0
362,380,764,400,800,764,800,0.2704291343688965,0.0,prottrans_bert_random,0,0,1,0,1,0
363,163,247,200,250,247,250,0.026826923713088,0.0,prottrans_bert_random,0,0,1,0,1,0
364,1935,197,1950,200,1935,1950,0.7808106541633606,1.0,prottrans_bert_random,1,0,0,0,1,0
365,423,822,450,850,822,850,0.8073434233665466,1.0,prottrans_bert_random,1,0,0,0,1,0
366,471,471,500,500,471,500,0.3065457940101623,0.0,prottrans_bert_random,0,0,1,0,1,0
367,942,1088,950,1100,1088,1100,0.6302023530006409,0.0,prottrans_bert_random,0,1,0,0,0,1
368,784,906,800,950,906,950,0.0863535329699516,1.0,prottrans_bert_random,0,0,0,1,0,1
369,86,522,100,550,522,550,0.8239737153053284,1.0,prottrans_bert_random,1,0,0,0,1,0
370,1685,201,1700,250,1685,1700,0.318816214799881,0.0,prottrans_bert_random,0,0,1,0,1,0
371,318,726,350,750,726,750,0.0761114507913589,0.0,prottrans_bert_random,0,0,1,0,1,0
372,323,766,350,800,766,800,0.0099460389465093,0.0,prottrans_bert_random,0,0,1,0,1,0
373,324,333,350,350,333,350,0.0953293889760971,0.0,prottrans_bert_random,0,0,1,0,1,0
374,747,424,750,450,747,750,0.510497510433197,0.0,prottrans_bert_random,0,1,0,0,0,1
375,388,333,400,350,388,400,0.6556201577186584,0.0,prottrans_bert_random,0,1,0,0,0,1
376,200,464,200,500,464,500,0.914159893989563,1.0,prottrans_bert_random,1,0,0,0,1,0
377,558,643,600,650,643,650,0.0362332090735435,1.0,prottrans_bert_random,0,0,0,1,0,1
378,780,136,800,150,780,800,0.0858230367302894,0.0,prottrans_bert_random,0,0,1,0,1,0
379,353,351,400,400,353,400,0.5678273439407349,1.0,prottrans_bert_random,1,0,0,0,1,0
380,94,796,100,800,796,800,0.0835564881563186,0.0,prottrans_bert_random,0,0,1,0,1,0
381,95,480,100,500,480,500,0.6507616639137268,1.0,prottrans_bert_random,1,0,0,0,1,0
382,150,351,150,400,351,400,0.5058965682983398,1.0,prottrans_bert_random,1,0,0,0,1,0
383,95,424,100,450,424,450,0.1596636176109314,1.0,prottrans_bert_random,0,0,0,1,0,1
384,822,597,850,600,822,850,0.2433744519948959,1.0,prottrans_bert_random,0,0,0,1,0,1
385,454,370,500,400,454,500,0.508898138999939,1.0,prottrans_bert_random,1,0,0,0,1,0
386,500,240,500,250,500,500,0.0176459830254316,0.0,prottrans_bert_random,0,0,1,0,1,0
387,396,439,400,450,439,450,0.5723762512207031,1.0,prottrans_bert_random,1,0,0,0,1,0
388,962,433,1000,450,962,1000,0.7696450352668762,0.0,prottrans_bert_random,0,1,0,0,0,1
389,128,399,150,400,399,400,0.107557937502861,1.0,prottrans_bert_random,0,0,0,1,0,1
390,104,412,150,450,412,450,0.8066002726554871,0.0,prottrans_bert_random,0,1,0,0,0,1
391,472,206,500,250,472,500,0.2836103737354278,0.0,prottrans_bert_random,0,0,1,0,1,0
392,494,235,500,250,494,500,0.0447911210358142,0.0,prottrans_bert_random,0,0,1,0,1,0
393,604,1230,650,1250,1230,1250,0.8372364044189453,1.0,prottrans_bert_random,1,0,0,0,1,0
394,357,333,400,350,357,400,0.7791972160339355,1.0,prottrans_bert_random,1,0,0,0,1,0
395,353,198,400,200,353,400,0.074963591992855,0.0,prottrans_bert_random,0,0,1,0,1,0
396,1977,2161,2000,2200,2161,2200,0.7076489925384521,1.0,prottrans_bert_random,1,0,0,0,1,0
397,200,178,200,200,200,200,0.8895611763000488,1.0,prottrans_bert_random,1,0,0,0,1,0
398,297,640,300,650,640,650,0.0551168471574783,0.0,prottrans_bert_random,0,0,1,0,1,0
399,173,707,200,750,707,750,0.0498301535844802,1.0,prottrans_bert_random,0,0,0,1,0,1
400,367,258,400,300,367,400,0.655341386795044,0.0,prottrans_bert_random,0,1,0,0,0,1
401,589,261,600,300,589,600,0.8106396794319153,0.0,prottrans_bert_random,0,1,0,0,0,1
402,449,607,450,650,607,650,0.5913594961166382,0.0,prottrans_bert_random,0,1,0,0,0,1
403,325,921,350,950,921,950,0.5570695996284485,0.0,prottrans_bert_random,0,1,0,0,0,1
404,749,184,750,200,749,750,0.3309474885463714,0.0,prottrans_bert_random,0,0,1,0,1,0
405,725,502,750,550,725,750,0.8844469785690308,0.0,prottrans_bert_random,0,1,0,0,0,1
406,54,626,100,650,626,650,0.1944770812988281,0.0,prottrans_bert_random,0,0,1,0,1,0
407,370,1430,400,1450,1430,1450,0.6145517230033875,1.0,prottrans_bert_random,1,0,0,0,1,0
408,298,424,300,450,424,450,0.2727940082550049,1.0,prottrans_bert_random,0,0,0,1,0,1
409,1017,339,1050,350,1017,1050,0.5843282341957092,0.0,prottrans_bert_random,0,1,0,0,0,1
410,1304,972,1350,1000,1304,1350,0.7240050435066223,1.0,prottrans_bert_random,1,0,0,0,1,0
411,637,237,650,250,637,650,0.5615259408950806,1.0,prottrans_bert_random,1,0,0,0,1,0
412,133,795,150,800,795,800,0.4714535474777221,0.0,prottrans_bert_random,0,0,1,0,1,0
413,91,177,100,200,177,200,0.9214892387390136,1.0,prottrans_bert_random,1,0,0,0,1,0
414,344,99,350,100,344,350,0.0815854370594024,0.0,prottrans_bert_random,0,0,1,0,1,0
415,596,797,600,800,797,800,0.1594110131263733,0.0,prottrans_bert_random,0,0,1,0,1,0
416,103,424,150,450,424,450,0.6193346381187439,1.0,prottrans_bert_random,1,0,0,0,1,0
417,117,178,150,200,178,200,0.6355680823326111,1.0,prottrans_bert_random,1,0,0,0,1,0
418,2012,336,2050,350,2012,2050,0.0071587138809263,0.0,prottrans_bert_random,0,0,1,0,1,0
419,224,765,250,800,765,800,0.0865272730588913,1.0,prottrans_bert_random,0,0,0,1,0,1
420,200,1430,200,1450,1430,1450,0.4371203184127807,0.0,prottrans_bert_random,0,0,1,0,1,0
421,320,239,350,250,320,350,0.0335661731660366,0.0,prottrans_bert_random,0,0,1,0,1,0
422,2548,1098,2550,1100,2548,2550,0.7036315202713013,1.0,prottrans_bert_random,1,0,0,0,1,0
423,565,139,600,150,565,600,0.6759516596794128,1.0,prottrans_bert_random,1,0,0,0,1,0
424,301,972,350,1000,972,1000,0.5726283192634583,0.0,prottrans_bert_random,0,1,0,0,0,1
425,501,536,550,550,536,550,0.302050232887268,0.0,prottrans_bert_random,0,0,1,0,1,0
426,511,511,550,550,511,550,0.6721001267433167,1.0,prottrans_bert_random,1,0,0,0,1,0
427,706,1156,750,1200,1156,1200,0.040580041706562,0.0,prottrans_bert_random,0,0,1,0,1,0
428,367,70,400,100,367,400,0.7981322407722473,0.0,prottrans_bert_random,0,1,0,0,0,1
429,894,736,900,750,894,900,0.2499705553054809,0.0,prottrans_bert_random,0,0,1,0,1,0
430,133,84,150,100,133,150,0.9612039923667908,1.0,prottrans_bert_random,1,0,0,0,1,0
431,170,184,200,200,184,200,0.5321199893951416,0.0,prottrans_bert_random,0,1,0,0,0,1
432,128,155,150,200,155,200,0.8707993030548096,1.0,prottrans_bert_random,1,0,0,0,1,0
433,320,341,350,350,341,350,0.0188018754124641,0.0,prottrans_bert_random,0,0,1,0,1,0
434,623,423,650,450,623,650,0.0321686528623104,0.0,prottrans_bert_random,0,0,1,0,1,0
435,520,290,550,300,520,550,0.3008250892162323,0.0,prottrans_bert_random,0,0,1,0,1,0
436,790,553,800,600,790,800,0.9102990627288818,0.0,prottrans_bert_random,0,1,0,0,0,1
437,461,1134,500,1150,1134,1150,0.6951202750205994,0.0,prottrans_bert_random,0,1,0,0,0,1
438,502,747,550,750,747,750,0.2799254655838012,1.0,prottrans_bert_random,0,0,0,1,0,1
439,1086,365,1100,400,1086,1100,0.7839682698249817,0.0,prottrans_bert_random,0,1,0,0,0,1
440,310,71,350,100,310,350,0.599865734577179,1.0,prottrans_bert_random,1,0,0,0,1,0
441,822,423,850,450,822,850,0.7733739614486694,1.0,prottrans_bert_random,1,0,0,0,1,0
442,501,128,550,150,501,550,0.8159633278846741,1.0,prottrans_bert_random,1,0,0,0,1,0
443,719,711,750,750,719,750,0.5356813669204712,1.0,prottrans_bert_random,1,0,0,0,1,0
444,288,362,300,400,362,400,0.5146324038505554,1.0,prottrans_bert_random,1,0,0,0,1,0
445,631,659,650,700,659,700,0.8609730005264282,1.0,prottrans_bert_random,1,0,0,0,1,0
446,356,682,400,700,682,700,0.4579453468322754,1.0,prottrans_bert_random,0,0,0,1,0,1
447,1032,224,1050,250,1032,1050,0.0730510950088501,1.0,prottrans_bert_random,0,0,0,1,0,1
448,292,557,300,600,557,600,0.6327072978019714,1.0,prottrans_bert_random,1,0,0,0,1,0
449,274,461,300,500,461,500,0.5585387349128723,1.0,prottrans_bert_random,1,0,0,0,1,0
450,709,103,750,150,709,750,0.5508268475532532,0.0,prottrans_bert_random,0,1,0,0,0,1
451,396,536,400,550,536,550,0.6795564293861389,1.0,prottrans_bert_random,1,0,0,0,1,0
452,258,315,300,350,315,350,0.8810024857521057,1.0,prottrans_bert_random,1,0,0,0,1,0
453,445,113,450,150,445,450,0.9432917833328248,1.0,prottrans_bert_random,1,0,0,0,1,0
454,1657,211,1700,250,1657,1700,0.579195499420166,0.0,prottrans_bert_random,0,1,0,0,0,1
455,166,1430,200,1450,1430,1450,0.1935563832521438,0.0,prottrans_bert_random,0,0,1,0,1,0
456,163,1480,200,1500,1480,1500,0.29001384973526,0.0,prottrans_bert_random,0,0,1,0,1,0
457,380,1391,400,1400,1391,1400,0.7610960602760315,1.0,prottrans_bert_random,1,0,0,0,1,0
458,1304,683,1350,700,1304,1350,0.8735167980194092,1.0,prottrans_bert_random,1,0,0,0,1,0
459,291,271,300,300,291,300,0.7302563190460205,1.0,prottrans_bert_random,1,0,0,0,1,0
460,494,494,500,500,494,500,0.2276603430509567,1.0,prottrans_bert_random,0,0,0,1,0,1
461,333,230,350,250,333,350,0.0036734964232891,0.0,prottrans_bert_random,0,0,1,0,1,0
462,1153,1203,1200,1250,1203,1250,0.3498153388500213,1.0,prottrans_bert_random,0,0,0,1,0,1
463,120,630,150,650,630,650,0.6352275609970093,0.0,prottrans_bert_random,0,1,0,0,0,1
464,146,178,150,200,178,200,0.5337294936180115,1.0,prottrans_bert_random,1,0,0,0,1,0
465,1368,178,1400,200,1368,1400,0.4303601682186126,1.0,prottrans_bert_random,0,0,0,1,0,1
466,98,76,100,100,98,100,0.993723690509796,1.0,prottrans_bert_random,1,0,0,0,1,0
467,236,1530,250,1550,1530,1550,0.5702590942382812,1.0,prottrans_bert_random,1,0,0,0,1,0
468,408,532,450,550,532,550,0.4621205925941467,1.0,prottrans_bert_random,0,0,0,1,0,1
469,837,622,850,650,837,850,0.56766676902771,1.0,prottrans_bert_random,1,0,0,0,1,0
470,139,282,150,300,282,300,0.4685917794704437,1.0,prottrans_bert_random,0,0,0,1,0,1
471,243,254,250,300,254,300,0.106859266757965,0.0,prottrans_bert_random,0,0,1,0,1,0
472,833,778,850,800,833,850,0.6312962770462036,0.0,prottrans_bert_random,0,1,0,0,0,1
473,177,866,200,900,866,900,0.6386650204658508,1.0,prottrans_bert_random,1,0,0,0,1,0
474,382,256,400,300,382,400,0.152598351240158,0.0,prottrans_bert_random,0,0,1,0,1,0
475,233,444,250,450,444,450,0.6687220335006714,1.0,prottrans_bert_random,1,0,0,0,1,0
476,798,825,800,850,825,850,0.4873501360416412,1.0,prottrans_bert_random,0,0,0,1,0,1
477,400,466,400,500,466,500,0.1463612020015716,0.0,prottrans_bert_random,0,0,1,0,1,0
478,108,529,150,550,529,550,0.3834731876850128,1.0,prottrans_bert_random,0,0,0,1,0,1
479,359,164,400,200,359,400,0.010133902542293,0.0,prottrans_bert_random,0,0,1,0,1,0
480,103,96,150,100,103,150,0.95437490940094,1.0,prottrans_bert_random,1,0,0,0,1,0
481,320,144,350,150,320,350,0.9695959687232972,1.0,prottrans_bert_random,1,0,0,0,1,0
482,427,565,450,600,565,600,0.380892664194107,0.0,prottrans_bert_random,0,0,1,0,1,0
483,748,348,750,350,748,750,0.1081809923052787,0.0,prottrans_bert_random,0,0,1,0,1,0
484,977,708,1000,750,977,1000,0.062014453113079,0.0,prottrans_bert_random,0,0,1,0,1,0
485,1368,268,1400,300,1368,1400,0.8789978623390198,1.0,prottrans_bert_random,1,0,0,0,1,0
486,122,348,150,350,348,350,0.0807940736413002,0.0,prottrans_bert_random,0,0,1,0,1,0
487,181,366,200,400,366,400,0.7495594620704651,1.0,prottrans_bert_random,1,0,0,0,1,0
488,658,425,700,450,658,700,0.7807888984680176,0.0,prottrans_bert_random,0,1,0,0,0,1
489,1977,412,2000,450,1977,2000,0.800031304359436,0.0,prottrans_bert_random,0,1,0,0,0,1
490,744,557,750,600,744,750,0.7119530439376831,1.0,prottrans_bert_random,1,0,0,0,1,0
491,213,115,250,150,213,250,0.849372148513794,1.0,prottrans_bert_random,1,0,0,0,1,0
492,258,254,300,300,258,300,0.6705124974250793,0.0,prottrans_bert_random,0,1,0,0,0,1
493,670,591,700,600,670,700,0.0111786741763353,0.0,prottrans_bert_random,0,0,1,0,1,0
494,201,1298,250,1300,1298,1300,0.3647847771644592,0.0,prottrans_bert_random,0,0,1,0,1,0
495,200,747,200,750,747,750,0.9182986617088318,1.0,prottrans_bert_random,1,0,0,0,1,0
496,110,142,150,150,142,150,0.326167494058609,1.0,prottrans_bert_random,0,0,0,1,0,1
497,1977,260,2000,300,1977,2000,0.5975771546363831,1.0,prottrans_bert_random,1,0,0,0,1,0
498,972,259,1000,300,972,1000,0.0217141769826412,0.0,prottrans_bert_random,0,0,1,0,1,0
499,124,1032,150,1050,1032,1050,0.0619716756045818,0.0,prottrans_bert_random,0,0,1,0,1,0
500,95,282,100,300,282,300,0.8663570880889893,1.0,prottrans_bert_random,1,0,0,0,1,0
501,1996,322,2000,350,1996,2000,0.0379899479448795,0.0,prottrans_bert_random,0,0,1,0,1,0
502,417,1461,450,1500,1461,1500,0.3939205706119537,0.0,prottrans_bert_random,0,0,1,0,1,0
503,265,86,300,100,265,300,0.0281909648329019,0.0,prottrans_bert_random,0,0,1,0,1,0
504,91,501,100,550,501,550,0.9664264917373656,1.0,prottrans_bert_random,1,0,0,0,1,0
505,426,422,450,450,426,450,0.7635993361473083,0.0,prottrans_bert_random,0,1,0,0,0,1
506,320,564,350,600,564,600,0.7136538624763489,1.0,prottrans_bert_random,1,0,0,0,1,0
507,280,1508,300,1550,1508,1550,0.3750232458114624,1.0,prottrans_bert_random,0,0,0,1,0,1
508,148,322,150,350,322,350,0.9088172912597656,1.0,prottrans_bert_random,1,0,0,0,1,0
509,720,2492,750,2500,2492,2500,0.0698318853974342,0.0,prottrans_bert_random,0,0,1,0,1,0
510,68,69,100,100,69,100,0.9751434326171876,0.0,prottrans_bert_random,0,1,0,0,0,1
511,1041,110,1050,150,1041,1050,0.972362220287323,1.0,prottrans_bert_random,1,0,0,0,1,0
512,1475,377,1500,400,1475,1500,0.3690068125724792,0.0,prottrans_bert_random,0,0,1,0,1,0
513,166,197,200,200,197,200,0.7285911440849304,1.0,prottrans_bert_random,1,0,0,0,1,0
514,128,475,150,500,475,500,0.6518376469612122,0.0,prottrans_bert_random,0,1,0,0,0,1
515,265,449,300,450,449,450,0.0122881457209587,0.0,prottrans_bert_random,0,0,1,0,1,0
516,252,494,300,500,494,500,0.0206619389355182,0.0,prottrans_bert_random,0,0,1,0,1,0
517,366,488,400,500,488,500,0.7243939638137817,0.0,prottrans_bert_random,0,1,0,0,0,1
518,134,184,150,200,184,200,0.0227545108646154,0.0,prottrans_bert_random,0,0,1,0,1,0
519,839,158,850,200,839,850,0.3560358583927154,0.0,prottrans_bert_random,0,0,1,0,1,0
520,477,171,500,200,477,500,0.1049006283283233,0.0,prottrans_bert_random,0,0,1,0,1,0
521,416,598,450,600,598,600,0.8429625630378723,0.0,prottrans_bert_random,0,1,0,0,0,1
522,668,403,700,450,668,700,0.4705130755901336,0.0,prottrans_bert_random,0,0,1,0,1,0
523,233,348,250,350,348,350,0.6304991245269775,1.0,prottrans_bert_random,1,0,0,0,1,0
524,1041,895,1050,900,1041,1050,0.91701477766037,1.0,prottrans_bert_random,1,0,0,0,1,0
